time (ps)	KF /4M	time (ps)	KF /3M	time (ps)	KF /2M	time (ps)	KF /1M
		11.083	1.94988816000001E-5			10.987	-1.29517142857143E-4
		11.108	-3.75941015999994E-5			11.012	-5.38482285714291E-5
		11.133	7.07764860000003E-5			11.037	5.85727999999996E-5
		11.158	-7.62680555999998E-5			11.062	1.30576457142856E-4
		11.183	-2.80585799999999E-5			11.087	2.47222857142755E-6
		11.208	2.66812919999991E-6			11.112	2.61262857142865E-5
		11.233	8.07647544000005E-5			11.137	8.14468571428477E-6
		11.258	1.94754383999997E-5			11.162	1.23128571428571E-4
		11.283	-2.06051075999999E-5			11.187	1.3417337142857E-4
		11.308	-6.87662315999998E-5			11.212	-7.13187428571422E-5
		11.333	1.07911980000007E-5			11.237	-3.56719999999995E-6
		11.358	3.01977720000011E-5			11.262	9.10460571428569E-5
		11.383	-6.61713624000007E-5			11.287	1.27821942857142E-4
		11.408	-8.23662180000001E-5			11.312	1.09819542857142E-4
		11.433	2.07501623999998E-5			11.337	-2.46628571428911E-7
		11.458	1.47053332800001E-4			11.362	-4.97120000000063E-6
		11.483	6.99281351999995E-5			11.387	3.80922285714286E-5
		11.508	-1.16597685599999E-4			11.412	7.39128E-5
		11.533	-5.99559839999972E-6			11.437	1.89574171428571E-4
		11.558	-1.54070175599999E-4			11.462	-2.45242400000001E-4
		11.583	-3.12922763999995E-5			11.487	-1.18100914285714E-4
		11.608	4.27823748000009E-5			11.512	1.72779657142856E-4
		11.633	-1.466914284E-4			11.537	1.72889599999999E-4
		11.658	5.51310804000002E-5			11.562	1.23672342857142E-4
		11.683	1.54710468000004E-5			11.587	1.14218742857143E-4
		11.708	1.99267200000596E-7			11.612	-3.41565714285696E-6
		11.733	5.43310811999994E-5			11.637	1.61942857142797E-6
		11.758	1.21538340000003E-5			11.662	-5.69251428571424E-5
		11.783	-1.016980668E-4			11.687	-1.89131428571439E-5
		11.808	-1.01948615999994E-5			11.712	-1.44181142857142E-4
		11.833	1.01640924000004E-5			11.737	7.63241142857131E-5
		11.858	-5.35838292E-5			11.762	2.34445714285765E-6
		11.883	1.74415942800001E-4			11.787	-1.48705142857144E-5
		11.908	1.179310176E-4			11.812	-7.00915428571426E-5
		11.933	1.24014528000008E-5			11.837	-1.58166171428572E-4
		11.958	7.42871052000003E-5			11.862	-5.70499428571437E-5
		11.983	2.90856852000006E-5			11.887	1.22512000000001E-4
		12.008	-6.21508535999997E-5			11.912	-2.57920000000066E-6
		12.033	-1.04058504E-4			11.937	-1.1931771428572E-5
		12.058	3.124495044E-4			11.962	-2.42230857142857E-5
		12.083	2.047719564E-4			11.987	1.08102057142856E-4
		12.108	3.0600702E-5			12.012	5.5026399999999E-5
		12.133	7.10343611999993E-5			12.037	1.55257142857136E-5
		12.158	2.97582119999936E-6			12.062	3.39623885714286E-4
		12.183	2.35596834000001E-4			12.087	1.08590857142851E-5
		12.208	1.14668017200001E-4			12.112	-1.35061828571429E-4
		12.233	1.079178408E-4			12.137	-5.12705142857147E-5
		12.258	9.0087822E-5			12.162	1.28478628571429E-4
		12.283	-1.20571307999999E-4			12.187	-4.5150857142857E-5
		12.308	-1.871294832E-4			12.212	2.6066857142857E-5
		12.333	-1.474342848E-4			12.237	-3.63895999999994E-5
		12.358	1.68380784000001E-5			12.262	-1.03058057142858E-4
		12.383	-1.498943556E-4			12.287	-5.60470857142861E-5
		12.408	-4.71325535999987E-5			12.312	-8.4364800000001E-5
		12.433	-6.34504860000006E-5			12.337	-2.18162285714286E-5
		12.458	2.130825708E-4			12.362	-2.26556571428574E-5
		12.483	2.557184256E-4			12.387	-9.05171428571439E-5
		12.508	3.840098724E-4			12.412	1.76981257142856E-4
		12.533	5.36743785600001E-4			12.437	5.84509714285707E-5
		12.558	5.178939876E-4			12.462	3.20609714285714E-4
		12.583	5.409562356E-4			12.487	3.07259085714285E-4
		12.608	4.60096243200001E-4			12.512	5.66360228571429E-4
		12.633	4.337343648E-4			12.537	5.32358171428571E-4
		12.658	1.607588136E-4			12.562	5.36445371428571E-4
		12.683	-1.070152776E-4			12.587	3.90579428571427E-4
		12.708	-3.053374236E-4			12.612	-3.49915428571436E-5
		12.733	-8.26548623999994E-5			12.637	1.5848114285714E-5
		12.758	-2.45019535200001E-4			12.662	-1.87779428571429E-5
		12.783	-5.428111788E-4			12.687	-6.71557714285726E-5
		12.808	-4.81920397199999E-4			12.712	-2.09346057142858E-4
		12.833	-3.268392336E-4			12.737	-3.03935542857143E-4
		12.858	-3.11144011199999E-4			12.762	-4.19550857142858E-4
		12.883	-4.518735408E-4			12.787	-4.23483542857143E-4
		12.908	-3.50886096E-4			12.812	-4.23703428571429E-4
		12.933	-1.952569476E-4			12.837	-4.20841942857143E-4
		12.958	-1.6048335599999E-5			12.862	-4.13024114285715E-4
		12.983	2.22988788000005E-5			12.887	-2.96848685714287E-4
		13.008	-5.28937199999998E-5			12.912	-1.49373714285715E-4
		13.033	-5.36263199999992E-6			12.937	-6.69462857142863E-5
		13.058	4.3054902000001E-5			12.962	-2.70697142857185E-6
		13.083	-1.917316764E-4			12.987	-8.12462857142864E-5
		13.108	-1.863631836E-4			13.012	6.59062857142861E-6
		13.133	-1.80156596399999E-4			13.037	1.19996685714285E-4
		13.158	-5.25010463999993E-5			13.062	1.87947314285713E-4
		13.183	1.15279005600001E-4			13.087	-2.08719085714285E-4
		13.208	-1.15721496000002E-5			13.112	6.60192000000002E-5
		13.233	3.87486792000004E-5			13.137	4.5731771428571E-5
		13.258	3.70153476000003E-5			13.162	7.76553142857134E-5
		13.283	5.71603823999996E-5			13.187	-4.15420571428584E-5
		13.308	1.37125137600001E-4			13.212	1.88135999999999E-4
		13.333	1.842371784E-4			13.237	2.5205737142857E-4
		13.358	9.65859840000085E-6			13.262	-7.08240000000021E-6
		13.383	9.7377192E-5			13.287	6.14535999999987E-5
		13.408	1.63296539999996E-5			13.312	1.69766628571427E-4
		13.433	6.90841800000002E-5			13.337	2.11782628571429E-4
		13.458	8.22753756000009E-5			13.362	1.32157257142857E-4
		13.483	-1.488145032E-4			13.387	-1.66737257142858E-4
		13.508	-1.523427048E-4			13.412	-1.35772E-4
		13.533	2.55237840000009E-5			13.437	1.41437028571428E-4
		13.558	3.4021944E-5			13.462	1.02805485714285E-4
		13.583	1.137346848E-4			13.487	-9.77852571428573E-5
		13.608	1.85406407999999E-4			13.512	-7.12994285714381E-6
		13.633	-7.45405848000004E-5			13.537	-5.27636571428577E-5
		13.658	-4.27223015999994E-5			13.562	-3.92659428571437E-5
		13.683	-1.30912689600001E-4			13.587	-2.31804114285715E-4
		13.708	-1.867968828E-4			13.612	-2.57563428571438E-5
		13.733	1.216511604E-4			13.637	-2.05307885714287E-4
		13.758	3.51076572000004E-5			13.662	-8.05153142857145E-5
		13.783	4.79926259999997E-5			13.687	8.35090285714277E-5
		13.808	-8.52995484000002E-5			13.712	-1.77175885714287E-4
		13.833	-6.96702600000056E-6			13.737	-8.99540571428582E-5
		13.858	-1.15491459599999E-4			13.762	2.309736E-4
		13.883	-7.03545084E-5			13.787	1.02711885714286E-4
		13.908	4.40658900000001E-5			13.812	1.38293257142856E-4
		13.933	1.33070929200001E-4			13.837	-2.52734857142856E-5
		13.958	1.518840972E-4			13.862	5.48822857142897E-6
		13.983	-9.77288399999915E-6			13.887	-1.13657142857143E-4
		14.008	-9.99823176E-5			13.912	-6.05250285714289E-5
		14.033	-6.04688039999942E-6			13.937	3.1032114285714E-5
		14.058	1.86744135600001E-4			13.962	2.16731542857142E-4
		14.083	-6.15384000000031E-6			13.987	1.04295657142856E-4
		14.108	1.34109756000007E-5			14.012	1.13703199999999E-4
		14.133	1.050445836E-4			14.037	-2.44013714285716E-5
		14.158	1.398855744E-4			14.062	8.64507428571413E-5
		14.183	-1.08256301999999E-4			14.087	3.34159428571429E-4
		14.208	-1.51128054E-4			14.112	1.56983542857142E-4
		14.233	1.367954676E-4			14.137	5.22763428571422E-5
		14.258	9.68687676000007E-5			14.162	3.7544E-5
		14.283	2.31387314400001E-4			14.187	2.26422857142853E-5
		14.308	1.43120736000004E-5			14.212	4.29787428571417E-5
		14.333	4.34490407999994E-5			14.237	1.25924685714285E-4
		14.358	9.24292116000004E-5			14.262	1.19016114285713E-4
		14.383	1.11533954399999E-4			14.287	1.05188571428572E-4
		14.408	-8.68482647999997E-5			14.312	6.82982857142847E-5
		14.433	1.04083412400001E-4			14.337	7.18996571428575E-5
		14.458	-1.43208647999996E-5			14.362	2.29997485714285E-4
		14.483	-1.11624796799999E-4			14.387	-4.38582857142856E-5
		14.508	6.36644051999999E-5			14.412	-1.21110971428571E-4
		14.533	3.90373235999997E-5			14.437	-4.6770285714294E-6
		14.558	-1.610137584E-4			14.462	-2.40804571428574E-5
		14.583	-1.02909787200001E-4			14.487	1.97020571428566E-5
		14.608	-7.99383815999996E-5			14.512	1.06210742857141E-4
		14.633	1.23677532E-4			14.537	1.39151999999991E-5
		14.658	1.94328010800001E-4			14.562	-5.97747428571425E-5
		14.683	1.008233424E-4			14.587	-3.29130285714292E-5
		14.708	2.67810721200001E-4			14.612	-4.33977142857143E-5
		14.733	3.012876108E-4			14.637	-2.20851428571431E-5
		14.758	1.888437672E-4			14.662	-8.25462857142903E-6
		14.783	2.346722928E-4			14.687	2.40589142857142E-4
		14.808	2.589242832E-4			14.712	2.64834514285714E-4
		14.833	3.19951328400001E-4			14.737	9.68002285714279E-5
		14.858	7.54006572000001E-5			14.762	1.03973257142857E-4
		14.883	3.31252416000005E-5			14.787	9.54823999999997E-5
		14.908	4.5503251200001E-5			14.812	2.21124799999999E-4
		14.933	-6.80438879999975E-6			14.837	1.82023771428571E-4
		14.958	-2.3494481999999E-5			14.862	-8.2292228571429E-5
		14.983	1.14083402400001E-4			14.887	-4.60868571428644E-6
		15.008	1.424628612E-4			14.912	3.29412571428571E-5
		15.033	-5.91457283999993E-5			14.937	1.43901828571428E-4
		15.058	-1.45372748400001E-4			14.962	-1.66579771428572E-4
		15.083	-9.87266412000001E-5			14.987	-1.13157942857144E-4
		15.108	-5.24732076E-5			15.012	2.56582857142857E-4
		15.133	-1.15006478399999E-4			15.037	4.68207999999985E-5
		15.158	3.06417276E-5			15.062	2.04374857142847E-5
		15.183	-1.38051143999991E-5			15.087	-2.13060342857142E-4
		15.208	-8.66284847999997E-5			15.112	-1.85464685714286E-4
		15.233	-1.14912705599999E-4			15.137	-6.9944457142857E-5
		15.258	-4.29962940000001E-5			15.162	-1.11672228571429E-4
		15.283	8.87793983999999E-5			15.187	1.81560228571428E-4
		15.308	4.67428103999992E-5			15.212	1.44215314285714E-4
		15.333	-1.80117035999988E-5			15.237	2.02235428571423E-5
		15.358	-2.59149923999996E-5			15.262	2.24907428571436E-5
		15.383	7.33215384000002E-5			15.287	4.67613714285715E-5
		15.408	6.06929796000007E-5			15.312	-7.33987428571428E-5
		15.433	-4.68527003999998E-5			15.337	-6.51366857142852E-5
		15.458	2.63765304000007E-5			15.362	-2.3423771428572E-5
		15.483	-1.484804376E-4			15.387	1.60657714285714E-4
		15.508	-6.66665999999993E-5			15.412	8.21793142857136E-5
		15.533	-8.99442323999994E-5			15.437	1.30980571428559E-5
		15.558	3.65303664000001E-5			15.462	-1.570816E-4
		15.583	6.06036023999995E-5			15.487	1.32837714285714E-4
		15.608	-6.74695295999999E-5			15.512	2.05983885714286E-4
		15.633	1.32928804800001E-4			15.537	3.734744E-4
		15.658	3.11735952000009E-5			15.562	1.81893028571429E-4
		15.683	-3.22270739999992E-5			15.587	2.20212571428563E-5
		15.708	-1.218987792E-4			15.612	5.13061714285711E-5
		15.733	-8.89185923999991E-5			15.637	-9.50857142856651E-7
		15.758	5.83691724000013E-5			15.662	2.30452114285714E-4
		15.783	-6.13098288000001E-5			15.687	-6.52377142857186E-6
		15.808	-6.86944368000008E-5			15.712	1.23393028571428E-4
		15.833	-7.65845387999996E-5			15.737	1.54330057142856E-4
		15.858	9.58841532000004E-5			15.762	5.28780571428568E-5
		15.883	2.677374612E-4			15.787	8.76303999999999E-5
		15.908	6.00058008000002E-5			15.812	1.65590285714286E-4
		15.933	2.10930191999998E-5			15.837	6.8549371428571E-5
		15.958	5.45347440000015E-5			15.862	2.26754171428572E-4
		15.983	1.407866724E-4			15.887	1.96097942857143E-4
		16.008	1.78388100000008E-5			15.912	1.34962285714278E-5
		16.033	-5.42827295999994E-5			15.937	1.06079999999963E-6
		16.058	-3.3895936799999E-5			15.962	8.19371428571433E-5
		16.083	5.12863955999994E-5			15.987	-1.03732571428571E-4
		16.108	1.112262624E-4			16.012	-5.06925714285719E-5
		16.133	4.20995916000006E-5			16.037	6.88182857142855E-5
		16.158	1.48322195999999E-5			16.062	3.85585942857142E-4
		16.183	8.74651140000004E-5			16.087	7.03782857142853E-5
		16.208	2.81640744000002E-5			16.112	2.29780571428565E-5
		16.233	9.52819560000086E-6			16.137	3.47419428571422E-5
		16.258	-1.614884832E-4			16.162	-1.168648E-4
		16.283	7.46226360000004E-5			16.187	3.29858285714283E-5
		16.308	-1.49397652799999E-4			16.212	6.7139428571428E-5
		16.333	-9.47105280000043E-6			16.237	4.07620571428566E-5
		16.358	-1.9305475199999E-5			16.262	3.44373714285713E-5
		16.383	-6.69874787999995E-5			16.287	1.66631771428571E-4
		16.408	4.67047152000015E-5			16.312	-5.28706285714295E-5
		16.433	-1.34930268000007E-5			16.337	-1.70546628571429E-4
		16.458	3.1125243600001E-5			16.362	-1.85758857142852E-5
		16.483	1.861199604E-4			16.387	-1.68331428571434E-5
		16.508	1.190870604E-4			16.412	9.37188571428573E-5
		16.533	1.517375772E-4			16.437	1.41285485714285E-4
		16.558	-2.86153559999978E-6			16.462	9.51822857142862E-5
		16.583	7.98299568000007E-5			16.487	2.02002171428572E-4
		16.608	-2.81801915999994E-5			16.512	1.96482742857142E-4
		16.633	-1.176101388E-4			16.537	1.02536571428572E-4
		16.658	-2.62241495999999E-4			16.562	-1.12914285714259E-6
		16.683	-3.50300016E-4			16.587	4.60630857142861E-5
		16.708	-5.88724686E-4			16.612	-1.39324342857143E-4
		16.733	-4.342823496E-4			16.637	-2.71392457142856E-4
		16.758	-6.40153206000001E-4			16.662	-4.21531314285715E-4
		16.783	-6.817692816E-4			16.687	-6.130592E-4
		16.808	-3.78541746E-4			16.712	-4.16882514285715E-4
		16.833	-2.09344845599999E-4			16.737	-1.76135885714286E-4
		16.858	2.86724987999995E-5			16.762	-2.41701942857144E-4
		16.883	2.396876724E-4			16.787	-2.69316914285715E-4
		16.908	1.587998412E-4			16.812	-2.40317257142858E-4
		16.933	3.52688292000001E-4			16.837	-2.21148571428572E-4
		16.958	3.064260672E-4			16.862	1.37646971428571E-4
		16.983	5.18922558E-4			16.887	2.96346514285714E-4
		17.008	4.16795187600001E-4			16.912	3.78744228571427E-4
		17.033	4.489695144E-4			16.937	5.01495428571427E-4
		17.058	3.68808422400001E-4			16.962	2.62854057142857E-4
		17.083	3.27790148400001E-4			16.987	4.45326514285713E-4
		17.108	1.4465187E-4			17.012	3.44338057142858E-4
		17.133	6.33259440000026E-6			17.037	6.30012685714285E-4
		17.158	3.07574784000001E-5			17.062	4.57947657142856E-4
		17.183	-4.92761411999989E-5			17.087	2.66965028571427E-4
		17.208	4.21523387999995E-5			17.112	3.75199314285713E-4
		17.233	4.51838376000001E-5			17.137	5.339568E-4
		17.258	-1.80410075999999E-5			17.162	2.07014971428571E-4
		17.283	-3.78710243999998E-5			17.187	-8.65755428571439E-5
		17.308	-8.9961814799999E-5			17.212	2.11901485714285E-4
		17.333	-1.52452594799999E-4			17.237	-8.78250285714292E-5
		17.358	-1.787412132E-4			17.262	-5.79785142857148E-5
		17.383	-2.518502976E-4			17.287	-1.22107885714286E-4
		17.408	9.68350680000044E-6			17.312	-3.76093714285718E-5
		17.433	1.407353904E-4			17.337	9.25897142857031E-6
		17.458	6.59032308000008E-5			17.362	3.71265142857136E-5
		17.483	-8.28673163999995E-5			17.387	-7.22458285714284E-5
		17.508	-1.53992520000001E-5			17.412	5.90823999999994E-5
		17.533	-1.600716348E-4			17.437	4.45387428571428E-5
		17.558	-2.117814732E-4			17.462	-8.26978285714282E-5
		17.583	-1.55106071999999E-4			17.487	-1.31404000000001E-4
		17.608	-7.80028524000004E-5			17.512	-2.09307428571438E-5
		17.633	1.122943932E-4			17.537	2.20025371428572E-4
		17.658	-2.30666435999992E-5			17.562	1.02460800000001E-4
		17.683	-2.50959455999986E-5			17.587	-9.98994285714294E-5
		17.708	-4.01230367999989E-5			17.612	9.46593142857142E-5
		17.733	1.423412496E-4			17.637	1.59021942857143E-4
		17.758	-1.13699519999998E-5			17.662	1.89467199999999E-4
		17.783	9.10226196000011E-5			17.687	-1.59928228571429E-4
		17.808	3.08028996000001E-4			17.712	9.43844571428561E-5
		17.833	-3.44908079999934E-6			17.737	-6.47905142857143E-5
		17.858	-8.89757351999995E-5			17.762	-2.32414742857143E-4
		17.883	9.96189480000006E-5			17.787	-5.98728000000009E-5
		17.908	-4.37655240000044E-6			17.812	-6.84230857142861E-5
		17.933	1.32530270400001E-4			17.837	2.15918857142853E-5
		17.958	-2.45714039999913E-6			17.862	6.47013714285707E-5
		17.983	-1.53259920000005E-5			17.887	-1.91924571428581E-5
		18.008	1.246694724E-4			17.912	7.90399999998914E-7
		18.033	9.30196872000009E-5			17.937	1.43668571428569E-5
		18.058	9.30108959999966E-6			17.962	1.96323771428571E-4
		18.083	-3.60658979999993E-5			17.987	1.6543428571427E-5
		18.108	1.02036527999999E-5			18.012	-2.634632E-4
		18.133	-9.78958728000002E-5			18.037	-2.62898628571428E-4
		18.158	-2.66651748E-5			18.062	6.62019428571422E-5
		18.183	2.83428288000002E-5			18.087	1.02306285714276E-5
		18.208	-1.31633568000001E-5			18.112	-1.65553142857155E-5
		18.233	-7.61845391999992E-5			18.137	-3.35251428571435E-5
		18.258	-1.69816679999995E-5			18.162	-2.35160342857144E-4
		18.283	1.224423684E-4			18.187	-6.5766628571429E-5
		18.308	-2.02930199999989E-5			18.212	7.07051428571431E-6
		18.333	-3.64702932E-5			18.237	-2.56523428571431E-5
		18.358	1.137830364E-4			18.262	1.71212228571428E-4
		18.383	-2.3120856000005E-6			18.287	9.3347428571418E-6
		18.408	1.65736098000001E-4			18.312	2.16768685714284E-4
		18.433	4.39340219999996E-5			18.337	-2.34466514285714E-4
		18.458	8.70343452000009E-5			18.362	-4.62131428571429E-5
		18.483	3.80512440000002E-6			18.387	-1.8223771428572E-5
		18.508	4.45567319999997E-5			18.412	-3.79080000000004E-5
		18.533	-3.61889747999994E-5			18.437	-7.52425142857154E-5
		18.558	-1.71639388799999E-4			18.462	1.66156342857142E-4
		18.583	8.36057772000009E-5			18.487	1.21675542857142E-4
		18.608	-2.69098632000008E-5			18.512	2.46159085714285E-4
		18.633	1.95457680000059E-6			18.537	2.62751542857143E-4
		18.658	3.92527080000007E-5			18.562	8.94444571428558E-5
		18.683	1.980979704E-4			18.587	-4.54658285714289E-5
		18.708	1.517786028E-4			18.612	1.46136342857141E-4
		18.733	2.979073944E-4			18.637	6.51426285714288E-5
		18.758	1.922825916E-4			18.662	7.77593142857141E-5
		18.783	2.03646682800001E-4			18.687	5.21619428571431E-5
		18.808	7.15222728000005E-5			18.712	1.04757714285713E-4
		18.833	1.900554876E-4			18.737	1.32635657142856E-4
		18.858	-2.98314719999995E-5			18.762	-1.29065485714286E-4
		18.883	-1.45040147999999E-4			18.787	3.56571428571424E-5
		18.908	-3.39735924E-5			18.812	-8.07812571428578E-5
		18.933	-1.39583743199999E-4			18.837	-2.05325714285719E-5
		18.958	-1.59113394000001E-4			18.862	-1.52296114285715E-4
		18.983	-1.08626997599999E-4			18.887	-1.23078057142857E-4
		19.008	-7.16468147999997E-5			18.912	-3.10407314285715E-4
		19.033	-4.58109431999991E-5			18.937	-1.35678400000001E-4
		19.058	-1.14668017200001E-4			18.962	-1.28750514285715E-4
		19.083	-1.009141848E-4			18.987	-2.45936228571429E-4
		19.108	3.14915436000013E-5			19.012	-3.48875428571442E-5
		19.133	-7.45977275999995E-5			19.037	-2.32330057142857E-4
		19.158	-5.77112975999994E-5			19.062	-4.62770285714285E-5
		19.183	1.541214576E-4			19.087	-7.1581714285717E-6
		19.208	6.48043307999997E-5			19.112	-1.56008914285715E-4
		19.233	-4.21816427999993E-5			19.137	-3.29605714285728E-5
		19.258	-6.60350988E-5			19.162	4.98724571428563E-5
		19.283	6.06622104000004E-5			19.187	-5.70974857142861E-5
		19.308	1.490342832E-4			19.212	4.24557714285711E-5
		19.333	7.09933356000006E-5			19.237	9.05305142857135E-5
		19.358	-6.66314352E-5			19.262	2.41425599999999E-4
		19.383	6.59076263999998E-5			19.287	-2.76357714285728E-5
		19.408	5.01318179999997E-5			19.312	-1.09669485714286E-4
		19.433	2.09741914800001E-4			19.337	6.42719999999997E-5
		19.458	1.85674539600001E-4			19.362	-3.84621714285726E-5
		19.483	6.30109260000007E-5			19.387	-7.12474285714294E-5
		19.508	9.90900108000007E-5			19.412	-1.74061828571428E-4
		19.533	1.64118517200001E-4			19.437	-1.51361600000001E-4
		19.558	-8.70284843999989E-5			19.462	-9.33905142857158E-5
		19.583	-3.41860464000001E-5			19.487	-2.379104E-4
		19.608	2.95486883999996E-5			19.512	1.6061017142857E-4
		19.633	-1.28131740000002E-5			19.537	-1.14055314285715E-4
		19.658	-8.65654811999998E-5			19.562	-3.44492571428572E-4
		19.683	-2.95325712000005E-5			19.587	-1.46143771428573E-4
		19.708	-6.47926092000008E-5			19.612	-1.14404457142858E-4
		19.733	-1.54168343999997E-5			19.637	-1.69178285714296E-5
		19.758	-9.32380019999991E-5			19.662	1.95466514285714E-4
		19.783	9.83456892000011E-5			19.687	4.08303999999995E-5
		19.808	-1.1002186799999E-5			19.712	1.25000571428571E-4
		19.833	-9.43603452000006E-5			19.737	1.00169828571427E-4
		19.858	-1.037229732E-4			19.762	1.14013714285702E-5
		19.883	4.68673523999997E-5			19.787	5.35897142857027E-6
		19.908	6.62138532E-5			19.812	6.11519999999899E-6
		19.933	-1.27150055999997E-5			19.837	1.22304E-4
		19.958	-7.37347248000001E-5			19.862	1.20604342857142E-4
		19.983	-3.72072888000009E-5			19.887	-3.08181714285729E-5
		20.008	-3.13333019999995E-5			19.912	5.94894857142847E-5
		20.033	-1.622152224E-4			19.937	1.89269599999999E-4
		20.058	-2.43188035199999E-4			19.962	1.41622742857142E-4
		20.083	-5.115775104E-4			19.987	2.34344685714285E-4
