#time (ps)	MgCl2 / 4M	time (ps)	MgCl2 / 3M	time (ps)	MgCl2 / 2M	time (ps)	MgCl2 / 1M
		10.0176	-1.54272233009704E-5	9.904	-1.1163387106872E-4	9.84599999999999	-8.75447159999992E-5
		10.0426	5.30458252427181E-6	9.929	-5.174762733756E-5	9.871	1.19688696E-4
		10.0676	-1.61095106796116E-4	9.95400000000001	-6.50513234725203E-5	9.89600000000001	2.648946E-4
		10.0926	-1.44326796116504E-4	9.979	-2.536637583942E-4	9.921	2.23373880000005E-5
		10.1176	-7.20076893203882E-5	10.004	-1.1302258377564E-4	9.946	6.079626E-5
		10.1426	-1.2210081553398E-4	10.029	-1.5135375101616E-4	9.97099999999999	5.88192120000003E-5
		10.1676	-3.49762718446601E-5	10.054	-1.258053594336E-4	9.996	2.32486200000001E-5
		10.1926	-7.65772427184464E-5	10.079	-6.11793522093601E-5	10.021	-1.77283439999995E-5
		10.2176	-2.52404388349515E-4	10.104	-5.62545087350402E-5	10.046	1.62503040000001E-5
		10.2426	-6.48576699029122E-5	10.129	-3.8529239591304E-4	10.071	1.7881572E-5
		10.2676	-1.62568310679612E-4	10.154	-8.40912733306798E-5	10.096	7.18693560000006E-5
		10.2926	5.57667961165052E-5	10.179	1.0555809976404E-4	10.121	7.88785199999996E-6
		10.3176	-8.61787572815533E-5	10.204	-5.31780136826401E-5	10.146	-1.35910524E-4
		10.3426	-2.19235805825243E-4	10.229	-5.98506985691999E-5	10.171	-1.6520148E-4
		10.3676	-2.83664621359223E-4	10.254	-1.04086039780802E-5	10.196	-1.09410216E-4
		10.3926	-4.56619805825243E-5	10.279	-6.59473066929602E-5	10.221	-2.06662536E-4
		10.4176	-9.99639611650482E-5	10.304	-1.5891261356124E-4	10.246	-1.84798392E-4
		10.4426	4.00124271844639E-6	10.329	-1.5217374113172E-4	10.271	1.60224960000006E-5
		10.4676	-3.64368932038836E-5	10.354	-1.273007076264E-5	10.296	5.8011036E-5
		10.4926	-3.83766990291261E-5	10.379	-1.66020420258E-5	10.321	7.6704852E-5
		10.5176	-1.40907495145631E-4	10.404	-1.7228127154392E-4	10.346	8.00853600000054E-6
		10.5426	-1.20341359223301E-4	10.429	-1.1766919443048E-4	10.371	-4.14393599999938E-6
		10.5676	-1.18747572815534E-4	10.454	3.10174437434399E-5	10.396	4.94261999999999E-5
		10.5926	-7.30415533980583E-5	10.479	-6.42509444808017E-6	10.421	-4.39343999999978E-6
		10.6176	-1.46018097087379E-4	10.504	2.82914975296797E-5	10.446	2.16203352E-4
		10.6426	-1.72731844660194E-4	10.529	1.1379477177684E-4	10.471	1.8087006E-4
		10.6676	-2.90934174757282E-4	10.554	7.35919679048401E-5	10.496	7.63956840000004E-5
		10.6926	-2.0015545631068E-4	10.579	1.06733541499198E-5	10.521	2.56633848E-4
		10.7176	-1.92065941747573E-4	10.604	-8.18041260128402E-5	10.546	3.76208640000002E-5
		10.7426	-2.54629398058253E-4	10.629	-2.67655069558798E-5	10.571	-1.52994768E-4
		10.7676	-2.61087378640776E-4	10.654	-1.3199757178608E-4	10.596	-2.28548376E-4
		10.7926	-2.66197980582524E-4	10.679	-2.2634056010412E-4	10.621	-3.97275455999999E-4
		10.8176	-2.24069592233009E-4	10.704	-3.0038358385728E-4	10.646	-2.72961444E-4
		10.8426	-2.03007495145631E-4	10.729	-3.47143857263281E-4	10.671	-1.24859124E-4
		10.8676	-1.6545495145631E-4	10.754	-4.8098610038556E-4	10.696	-1.5349242E-4
		10.8926	-1.6391359223301E-4	10.779	-3.8649970572444E-4	10.721	-2.19940488E-4
		10.9176	-1.34624621359223E-4	10.804	-2.5970521023216E-4	10.746	-2.69395164E-4
		10.9426	-1.21667766990291E-4	10.829	-2.1672375525108E-4	10.771	-1.17774024E-4
		10.9676	-1.15565242718446E-4	10.854	-3.2139812874708E-4	10.796	1.67380572E-4
		10.9926	-1.07604699029126E-4	10.879	-1.295498583918E-4	10.821	1.30162440000004E-5
		11.0176	-1.5565631067961E-5	10.904	7.24189775601601E-5	10.846	1.19130024000001E-4
		11.0426	1.23483844660194E-4	10.929	-5.09202830505602E-5	10.871	1.94091060000001E-4
		11.0676	-1.17420116504854E-4	10.954	-7.77985539685198E-5	10.896	5.07632160000001E-5
		11.0926	-1.37689514563107E-4	10.979	3.55083911027999E-5	10.921	8.41831920000008E-5
		11.1176	-1.4063172815534E-4	11.004	-1.9645688445768E-4	10.946	-3.18619319999993E-5
		11.1426	-1.88657126213592E-4	11.029	-4.561057127088E-5	10.971	-6.65660399999999E-5
		11.1676	3.12528932038838E-5	11.054	7.03058789663998E-5	10.996	-5.33816519999997E-5
		11.1926	5.41090485436896E-5	11.079	-2.77840597003203E-5	11.021	8.36787600000076E-6
		11.2176	-8.11834951456309E-5	11.104	-9.55073987960401E-5	11.046	2.6479968E-4
		11.2426	5.90330097087238E-7	11.129	-6.36479024227199E-5	11.071	6.05576039999998E-5
		11.2676	-1.25437281553396E-5	11.154	7.98540448860015E-6	11.096	7.37880959999998E-5
		11.2926	-9.58578640776672E-6	11.179	-6.30007353360086E-7	11.121	1.02143412E-4
		11.3176	-2.12998019417476E-4	11.204	-3.29479137464401E-5	11.146	-2.42181600000002E-5
		11.3426	-1.61453708737864E-4	11.229	-5.06383731453602E-5	11.171	-4.66572479999995E-5
		11.3676	-7.72525048543689E-5	11.254	-1.083637161684E-4	11.196	1.47850104E-4
		11.3926	-1.27783922330097E-4	11.279	-9.921144981132E-5	11.221	-4.24644959999994E-5
		11.4176	-9.93023300970874E-5	11.304	-1.8381874083804E-4	11.246	-1.45167936E-4
		11.4426	-3.20885825242715E-5	11.329	-1.5599545889004E-4	11.271	3.96182520000003E-5
		11.4676	-1.2745467961165E-4	11.354	-1.0450155046716E-4	11.296	-1.33972799999998E-5
		11.4926	-1.72452932038835E-4	11.379	-4.72211348162401E-5	11.321	-4.17376799999956E-6
		11.5176	-2.01119067961165E-4	11.404	-1.8315809110368E-4	11.346	-6.90122639999996E-5
		11.5426	-1.84071844660192E-5	11.429	-1.3922549661636E-4	11.371	-1.77305136E-4
		11.5676	-1.92344854368932E-4	11.454	-2.969124149376E-5	11.396	-3.84331079999996E-5
		11.5926	-5.69453592233012E-5	11.479	-9.37093038789602E-5	11.421	1.36903116E-4
		11.6176	-1.06437669902913E-4	11.504	-4.15927422741603E-5	11.446	-2.28024959999997E-5
		11.6426	-1.16039184466019E-4	11.529	7.78218421780798E-5	11.471	-7.28633039999996E-5
		11.6676	-7.54553009708734E-5	11.554	-6.54153549587998E-5	11.496	-1.58310288E-4
		11.6926	1.49952233009709E-5	11.579	-1.2066724498752E-4	11.521	1.65468612E-4
		11.7176	7.72881553398097E-6	11.604	-7.15573138064399E-5	11.546	9.74082600000002E-5
		11.7426	-6.45714174757278E-5	11.629	-1.2494982415608E-4	11.571	1.9459278E-4
		11.7676	-1.67567766990291E-4	11.654	-1.1883483060372E-4	11.596	-4.30055399999998E-5
		11.7926	-8.3403262135922E-5	11.679	-5.936777464464E-5	11.621	2.88692400000061E-6
		11.8176	-1.45527378640777E-5	11.704	-9.11476008273599E-5	11.646	5.50942799999998E-5
		11.8426	5.93318446601942E-5	11.729	-1.040492689236E-4	11.671	1.18359816E-4
		11.8676	-1.17988427184466E-4	11.754	-2.2588582717008E-4	11.696	-1.56319679999997E-5
		11.8926	-1.25814757281553E-4	11.779	-4.12446448259999E-5	11.721	3.57848400000004E-5
		11.9176	-1.02679689320388E-4	11.804	-1.0241174008296E-4	11.746	-2.89505999999986E-6
		11.9426	-7.85128543689316E-5	11.829	3.78911426493599E-5	11.771	-9.59885279999994E-5
		11.9676	-5.76090873786404E-5	11.854	-2.4188605283304E-4	11.796	-4.08101759999998E-5
		11.9926	-1.596827184466E-5	11.879	-4.51619668130399E-5	11.821	5.62007760000001E-5
		12.0176	-1.96428932038835E-4	11.904	-8.37407244920401E-5	11.846	-7.11642360000001E-5
		12.0426	-6.44571262135921E-5	11.929	-2.040660005076E-4	11.871	1.73812079999999E-5
		12.0676	-1.22243417475728E-4	11.954	-8.82598628419202E-5	11.896	8.40720000000006E-6
		12.0926	-2.66931961165049E-4	11.979	2.55937423064399E-5	11.921	-8.34156959999996E-5
		12.1176	-1.61977980582524E-4	12.004	-4.476729294576E-5	11.946	8.74525080000001E-5
		12.1426	-1.20226019417476E-4	12.029	-1.25541834957E-4	11.971	-1.22655624E-4
		12.1676	-1.40350718446602E-4	12.054	-3.15310100490001E-5	11.996	-9.7994052E-5
		12.1926	-1.77107417475728E-4	12.079	-8.77033972029602E-5	12.021	4.57338119999998E-5
		12.2176	1.26422912621361E-5	12.104	-1.4675003969472E-4	12.046	2.09961684E-4
		12.2426	-9.77316116504851E-5	12.129	-1.7254234463004E-4	12.071	8.24366640000004E-5
		12.2676	-6.25781359223299E-5	12.154	-2.1150229352868E-4	12.096	-9.62570159999998E-5
		12.2926	1.05609320388348E-5	12.179	-2.0403290673612E-4	12.121	1.93989359999999E-5
		12.3176	-1.04141359223299E-5	12.204	-1.1915351136612E-4	12.146	2.08908072E-4
		12.3426	-9.2501475728155E-5	12.229	-7.682167486224E-5	12.171	2.79337356E-4
		12.3676	4.67503689320389E-5	12.254	-5.345747219736E-5	12.196	8.8862748E-5
		12.3926	3.37872233009709E-5	12.279	-1.5532745498424E-4	12.221	1.10368908E-4
		12.4176	-3.14835728155338E-5	12.304	-4.92116638860028E-6	12.246	2.0001E-5
		12.4426	-1.50356970873786E-4	12.329	7.36569297525602E-5	12.271	8.05965720000004E-5
		12.4676	-2.77838912621359E-4	12.354	-4.102524537804E-5	12.296	1.05254076E-4
		12.4926	-1.02589514563106E-4	12.379	2.84790289013999E-5	12.321	-3.62323199999942E-6
		12.5176	-4.83378640776648E-6	12.404	-3.878222308884E-5	12.346	-1.99429632E-4
		12.5426	-1.06517359223301E-4	12.429	-4.664873513916E-5	12.371	3.0965616E-5
		12.5676	-1.86470912621359E-4	12.454	-2.3820038724636E-4	12.396	-4.12088399999975E-6
		12.5926	-8.35773203883495E-5	12.479	-1.856131586694E-4	12.421	-2.516397E-4
		12.6176	-5.71089320388346E-5	12.504	-6.91096004121601E-5	12.446	-3.3491844E-5
		12.6426	-1.02191067961165E-4	12.529	-1.0663671157524E-4	12.471	7.2465996E-5
		12.6676	1.81890873786413E-5	12.554	-1.6219992819492E-4	12.496	-9.58420799999977E-6
		12.6926	1.3233040776699E-4	12.579	-1.8026177325156E-4	12.521	9.2270376E-5
		12.7176	2.00853786407767E-4	12.604	-1.6163365699404E-4	12.546	3.49225596E-4
		12.7426	2.44510951456311E-4	12.629	-2.67324131843996E-6	12.571	4.87883376E-4
		12.7676	1.9825654368932E-4	12.654	1.5659727525288E-4	12.596	4.40759664000001E-4
		12.7926	9.18985631067961E-5	12.679	3.3130664906724E-4	12.621	2.97090108E-4
		12.8176	7.83041941747575E-5	12.704	4.0234304239668E-4	12.646	2.90574528E-4
		12.8426	4.69097475728154E-5	12.729	5.2356920441364E-4	12.671	4.11334464E-4
		12.8676	3.62166990291262E-5	12.754	3.0720335217264E-4	12.696	3.67895004000001E-4
		12.8926	-1.6892667961165E-4	12.779	3.5250872532876E-4	12.721	2.31017652E-4
		12.9176	-1.96183572815534E-4	12.804	2.1315085362648E-4	12.746	3.22036440000006E-5
		12.9426	-3.09583572815534E-4	12.829	-5.15527417944011E-6	12.771	-2.52853319999996E-5
		12.9676	-3.9838159223301E-4	12.854	-1.83008556284402E-5	12.796	-1.03668912E-4
		12.9926	-3.58480310679612E-4	12.879	-1.926363923946E-4	12.821	-3.82781172E-4
		13.0176	-3.63672699029126E-4	12.904	-2.6267752118916E-4	12.846	-4.36737768E-4
		13.0426	-2.3975895145631E-4	12.929	-4.3292291293944E-4	12.871	-3.24709116E-4
		13.0676	-2.16348116504854E-4	12.954	-5.1012945610704E-4	12.896	-4.36451652E-4
		13.0926	-2.44078951456311E-4	12.979	-3.788869125888E-4	12.921	-4.12941324E-4
		13.1176	-3.14438330097087E-4	13.004	-5.3552708717508E-4	12.946	-3.546279E-4
		13.1426	-1.62625980582524E-4	13.029	-3.528837880722E-4	12.971	-2.24137308E-4
		13.1676	-1.70492155339806E-4	13.054	-3.6967948994592E-4	12.996	-1.15269492E-4
		13.1926	-1.0020827184466E-4	13.079	-2.6756069102532E-4	13.021	-1.64256348E-4
		13.2176	-7.72598446601944E-5	13.104	-1.8259917407424E-4	13.046	-1.36558692E-4
		13.2426	-9.05543300970874E-5	13.129	-1.411878346956E-4	13.071	4.51154760000001E-5
		13.2676	-1.03490213592233E-4	13.154	-8.81924496037201E-5	13.096	-1.34912507999999E-4
		13.2926	-1.04209514563107E-4	13.179	4.09296411493201E-5	13.121	1.078698E-5
		13.3176	-8.58400776699028E-5	13.204	3.401549430048E-5	13.146	-3.68696399999939E-6
		13.3426	-5.93685436893202E-5	13.229	-1.5667081696728E-4	13.171	1.57047852E-4
		13.3676	-1.0036345631068E-4	13.254	-6.00664209314401E-5	13.196	2.54386956E-4
		13.3926	-8.49551067961165E-5	13.279	-1.1101979775348E-4	13.221	8.5417152E-5
		13.4176	-7.03572815533804E-7	13.304	-1.3886146513008E-4	13.246	1.08027096E-4
		13.4426	-6.13366601941746E-5	13.329	3.454376894892E-5	13.271	8.24068320000002E-5
		13.4676	-1.58298640776698E-5	13.354	3.90445218701999E-5	13.296	3.62540160000004E-5
		13.4926	-7.80955339805798E-6	13.379	7.68878624052E-6	13.321	4.95089160000005E-5
		13.5176	-6.85202330097085E-5	13.404	4.30390626573599E-5	13.346	3.21249960000002E-5
		13.5426	-5.98236116504854E-5	13.429	1.2778363155096E-4	13.371	-2.4398508E-5
		13.5676	-8.19856310679608E-5	13.454	3.19967742402E-5	13.396	3.63380880000002E-5
		13.5926	-1.00896116504854E-4	13.479	-5.07094634692803E-5	13.421	-2.26452000000184E-7
		13.6176	-6.70784854368934E-5	13.504	-1.402134069798E-4	13.446	-7.66750199999992E-5
		13.6426	-1.5201786407767E-4	13.529	-1.7814009479112E-4	13.471	3.17941320000003E-5
		13.6676	-1.26855961165048E-4	13.554	-1.3648974484068E-4	13.496	3.15880200000006E-5
		13.6926	-1.06044466019418E-4	13.579	-1.501660523286E-4	13.521	-6.92916000000001E-6
		13.7176	-1.66934446601942E-4	13.604	-4.98110288583598E-5	13.546	-3.39542399999995E-6
		13.7426	7.56503300970876E-5	13.629	-9.00150584256007E-6	13.571	-3.62797799999998E-5
		13.7676	-4.82046990291261E-5	13.654	-1.6211535522336E-4	13.596	-4.98791039999997E-5
		13.7926	-1.18897514563107E-4	13.679	-2.3219325487512E-4	13.621	4.94533200000003E-5
		13.8176	-6.54763106796116E-5	13.704	-2.2522517743572E-4	13.646	5.36352240000003E-5
		13.8426	-7.63140582524268E-5	13.729	-9.17187748091996E-6	13.671	-2.59158719999999E-5
		13.8676	2.61297087378662E-6	13.754	-3.22933924882802E-5	13.696	-1.27888428E-4
		13.8926	6.36224854368931E-5	13.779	-3.64644333899987E-6	13.721	1.34105688000001E-4
		13.9176	-8.49561553398058E-5	13.804	-1.3183823140488E-4	13.746	1.56372564E-4
		13.9426	-4.38763106796116E-5	13.829	-3.41160013101603E-5	13.771	5.50563119999998E-5
		13.9676	-6.22887378640779E-5	13.854	-3.273954555564E-5	13.796	-4.05444000000003E-6
		13.9926	-1.39126019417476E-4	13.879	-1.894557132468E-5	13.821	-4.00508160000002E-5
		14.0176	-2.83840776699026E-5	13.904	1.201916752344E-5	13.846	-6.69592799999987E-6
		14.0426	-1.58309126213592E-4	13.929	-4.00741058718002E-5	13.871	-3.22999199999999E-5
		14.0676	-7.44822524271842E-5	13.954	-2.7361439981568E-4	13.896	1.82232840000001E-5
		14.0926	-1.33757475728155E-4	13.979	-1.9477645628364E-4	13.921	1.30121760000002E-5
		14.1176	-1.60503728155339E-4	14.004	-1.5478324629768E-4	13.946	-8.47499999999671E-7
		14.1426	-1.44887766990291E-4	14.029	-1.150682691312E-4	13.971	5.66401200000024E-6
		14.1676	-1.18399456310679E-4	14.054	-1.4295161014596E-4	13.996	1.35938999999998E-5
		14.1926	-7.84551844660193E-5	14.079	-7.19078626450801E-5	14.021	-5.80557839999993E-5
		14.2176	-7.62542912621356E-5	14.104	-7.92240375326398E-5	14.046	-6.10132199999999E-5
		14.2426	-1.71452621359223E-4	14.129	-2.0972013264972E-4	14.071	2.97492840000004E-5
		14.2676	-1.09553941747573E-4	14.154	-2.38275154656E-4	14.096	1.59428988E-4
		14.2926	-2.31728155339794E-6	14.179	-7.51976286692398E-5	14.121	9.26419200000002E-6
		14.3176	-1.2338213592233E-4	14.204	-8.145112578372E-5	14.146	-1.16603796E-4
		14.3426	-6.54490485436891E-5	14.229	2.959318587456E-5	14.171	-1.05424932E-4
		14.3676	-4.38396116504834E-6	14.254	-1.8931598398944E-4	14.196	-6.60371999999959E-7
		14.3926	-1.34158019417475E-4	14.279	-1.0776435119604E-4	14.221	5.63743439999999E-5
		14.4176	-1.32136427184466E-4	14.304	-1.409733380286E-4	14.246	-2.45991959999996E-5
		14.4426	-2.03337786407767E-4	14.329	-1.0371955690404E-4	14.271	-1.00373832E-4
		14.4676	-1.46180621359223E-4	14.354	-7.62590807470803E-5	14.296	-1.0327296E-4
		14.4926	-2.2081281553398E-5	14.379	-1.1237296529844E-4	14.321	-5.17015679999996E-5
		14.5176	-1.11781048543689E-4	14.404	3.10346034767996E-6	14.346	-2.57856959999996E-5
		14.5426	-1.82662601941748E-4	14.429	3.61702665323994E-6	14.371	5.57885520000001E-5
		14.5676	-1.32523339805826E-4	14.454	-5.500552528548E-5	14.396	4.59955200000009E-6
		14.5926	-1.88518718446602E-4	14.479	-1.5917613803784E-4	14.421	1.01252520000002E-5
		14.6176	-6.65626019417478E-5	14.504	-2.3897134955232E-4	14.446	1.6838808E-4
		14.6426	-1.77391572815534E-4	14.529	-5.69825717076002E-5	14.471	7.64919600000003E-5
		14.6676	-1.08336582524272E-4	14.554	-2.02913846982002E-5	14.496	1.19186976E-4
		14.6926	-5.92511067961163E-5	14.579	-1.7335988335512E-4	14.521	2.10775284E-4
		14.7176	-1.69276893203884E-5	14.604	-1.3394765291292E-4	14.546	1.18612032E-4
		14.7426	-1.05680621359223E-4	14.629	-1.158649710372E-5	14.571	2.59890960000002E-5
		14.7676	-1.46892582524271E-4	14.654	-7.75485121395602E-5	14.596	-9.54610440000001E-5
		14.7926	-1.12678601941748E-4	14.679	-4.60027937476798E-5	14.621	-2.30959344E-4
		14.8176	-1.13280466019417E-4	14.704	-1.1300787543276E-4	14.646	-3.93972239999996E-5
		14.8426	-1.57071844660189E-5	14.729	-2.413332642798E-4	14.671	2.02233840000006E-5
		14.8676	2.70115339805825E-5	14.754	-2.4963980092128E-4	14.696	2.9639448E-5
		14.8926	-1.3322586407767E-4	14.779	-1.2943586873448E-4	14.721	4.91644920000001E-5
		14.9176	-2.50706796116503E-5	14.804	6.41651458140017E-6	14.746	-1.00082291999999E-4
		14.9426	9.70951456310734E-7	14.829	3.21083125070398E-5	14.771	1.13249052000001E-4
		14.9676	-2.76207378640776E-5	14.854	1.1315986164252E-4	14.796	1.4216982E-4
		14.9926	-6.05565436893206E-5	14.879	-2.03502180697203E-5	14.821	2.50293192E-4
		15.0176	-1.68280776699027E-5	14.904	8.42138428546801E-5	14.846	2.27241192E-4
		15.0426	5.33310291262141E-5	14.929	1.977414130692E-5	14.871	1.28864748E-4
		15.0676	5.04768932038839E-5	14.954	1.829472715224E-5	14.896	6.12505199999985E-6
		15.0926	-8.00038834951434E-6	14.979	5.41843094746799E-5	14.921	1.3680684E-4
		15.1176	2.26160388349518E-5	15.004	1.1692029463884E-4	14.946	2.76746040000004E-5
		15.1426	-3.40734757281553E-5	15.029	1.0594787085036E-4	14.971	3.92995920000004E-5
		15.1676	-1.45799999999998E-5	15.054	8.92183565195975E-6	14.996	-4.52198879999998E-5
		15.1926	-5.46867961165048E-5	15.079	-4.67676275774402E-5	15.021	-1.35551184E-4
		15.2176	-3.50255533980577E-5	15.104	-1.185063442794E-4	15.046	6.52914000000004E-5
		15.2426	-1.80347417475728E-4	15.129	-3.42287652722402E-5	15.071	2.27170680000006E-5
		15.2676	-1.5646159223301E-4	15.154	-9.23218168672801E-5	15.096	-4.33106399999998E-5
		15.2926	-1.05352427184466E-4	15.179	-9.46138669660801E-5	15.121	2.98577639999998E-5
		15.3176	-1.60581320388349E-4	15.204	-7.04186429284802E-5	15.146	3.63394440000001E-5
		15.3426	-1.14306990291262E-4	15.229	-1.9504856062692E-4	15.171	-3.39352559999995E-5
		15.3676	-1.97123067961165E-4	15.254	-1.3550796295344E-4	15.196	-4.08250919999996E-5
		15.3926	-1.61749398058253E-4	15.279	6.97543161083993E-6	15.221	-8.45804999999999E-5
		15.4176	-1.83175339805825E-4	15.304	-2.81321571484799E-5	15.246	-4.91197440000001E-5
		15.4426	-6.19322330097088E-5	15.329	-1.5433464183984E-4	15.271	-1.86355079999995E-5
		15.4676	-1.22473048543689E-4	15.354	-2.4340101214968E-4	15.296	1.37233980000001E-4
		15.4926	-1.23255262135923E-4	15.379	-1.0310425789356E-4	15.321	7.40674320000004E-5
		15.5176	8.13816699029128E-5	15.404	-4.47599387743202E-5	15.346	6.61253400000001E-5
		15.5426	2.51105242718449E-5	15.429	-3.38365427954402E-5	15.371	1.48822356000001E-4
		15.5676	-2.66959223300968E-6	15.454	1.0604470077432E-4	15.396	4.01742120000005E-5
		15.5926	-1.93068349514564E-5	15.479	-5.45826604276802E-5	15.421	2.05439424E-4
		15.6176	-2.28519611650484E-5	15.504	1.70984485980003E-5	15.446	-4.62301079999997E-5
		15.6426	-5.4405786407767E-5	15.529	-1.085536989306E-4	15.471	-2.14681919999999E-5
		15.6676	-7.07263689320388E-5	15.554	-6.64204250556E-5	15.496	-1.35739668E-4
		15.6926	-9.87308737864076E-5	15.579	9.40451443747198E-5	15.521	-2.54561879999996E-5
		15.7176	-5.85506796116506E-5	15.604	6.01755078078001E-5	15.546	7.42857480000001E-5
		15.7426	-1.05959533980582E-4	15.629	-1.406117579328E-4	15.571	-6.89702279999999E-5
		15.7676	-9.08552621359222E-5	15.654	3.959363333772E-5	15.596	2.74739160000002E-5
		15.7926	5.88757281553403E-6	15.679	-3.05565823332014E-6	15.621	7.20646200000001E-5
		15.8176	-4.12518058252422E-5	15.704	-1.461457719414E-4	15.646	9.91303800000005E-5
		15.8426	-9.64922330097087E-5	15.729	-8.66149798298398E-5	15.671	-2.05773000000001E-5
		15.8676	5.65049708737865E-5	15.754	-1.5431748210648E-4	15.696	-1.1904324E-5
		15.8926	-2.09079611650481E-5	15.779	4.78388852171998E-6	15.721	-1.01443716E-4
		15.9176	-1.65690873786407E-4	15.804	6.49250768627977E-6	15.746	-1.2281292E-4
		15.9426	-2.44320116504854E-4	15.829	5.34280555116E-6	15.771	5.564346E-5
		15.9676	-1.17798640776699E-4	15.854	-1.9296242732844E-4	15.796	2.99553960000002E-5
		15.9926	-2.07611650485432E-6	15.879	-7.731563004396E-5	15.821	-1.86029639999996E-5
		16.0176	2.70576699029125E-5	15.904	-1.2148233232212E-4	15.846	5.73615120000002E-5
		16.0426	-4.782827184466E-5	15.929	-2.28494106640802E-5	15.871	6.95858520000005E-5
		16.0676	3.60699029126213E-5	15.954	2.76761985191999E-6	15.896	5.852496E-5
		16.0926	5.82885436893207E-5	15.979	-7.56621671652001E-5	15.921	8.58212400000031E-6
		16.1176	-2.26139417475725E-5	16.004	5.93984170256398E-5	15.946	-6.42052439999999E-5
		16.1426	5.28266796116504E-5	16.029	6.311595068856E-5	15.971	-8.07891240000002E-5
		16.1676	-1.23570873786408E-4	16.054	-1.493019371844E-4	15.996	-1.4514624E-4
		16.1926	7.35029126213683E-7	16.079	4.28674653237599E-5	16.021	-7.58275200000001E-6
		16.2176	-3.03322718446599E-5	16.104	-1.0364356379916E-4	16.046	9.0468252E-5
		16.2426	-1.1804504854369E-5	16.129	-1.561351881474E-4	16.071	4.03287960000003E-5
		16.2676	-1.30297281553398E-4	16.154	-9.67514794646399E-5	16.096	1.31378772E-4
		16.2926	-6.05156504854368E-5	16.179	7.76097969015601E-5	16.121	1.62272519999998E-5
		16.3176	6.62574757281584E-6	16.204	-1.053423774018E-4	16.146	-1.31743536E-4
		16.3426	4.9795339805826E-6	16.229	-1.1565292576068E-4	16.171	-6.06999840000001E-5
		16.3676	5.12423300970859E-6	16.254	-3.03751794376801E-5	16.196	8.29343160000001E-5
		16.3926	-8.35846601941745E-5	16.279	-9.36749844122399E-5	16.221	6.63097560000001E-5
		16.4176	-2.37851650485439E-5	16.304	-8.70145564780802E-5	16.246	-1.40318879999998E-5
		16.4426	-1.00574213592233E-4	16.329	-1.1233374305076E-4	16.271	8.85318840000001E-5
		16.4676	-1.48058563106796E-4	16.354	-8.82169635085202E-5	16.296	6.57293880000004E-5
		16.4926	-1.76111300970874E-4	16.379	-3.951396314712E-5	16.321	-5.58888959999996E-5
		16.5176	-1.34610990291262E-4	16.404	1.48063984991998E-5	16.346	-1.218705E-4
		16.5426	-7.20810873786407E-5	16.429	-5.89485868725601E-5	16.371	1.21272504E-4
		16.5676	-1.64262757281553E-4	16.454	-1.7107151034204E-4	16.396	2.83634520000001E-5
		16.5926	-1.27561631067961E-4	16.479	-1.7063761422708E-4	16.421	-9.36182399999997E-5
		16.6176	-1.22637669902912E-4	16.504	-1.5180603255972E-4	16.446	-2.04811596E-4
		16.6426	-9.53713398058254E-5	16.529	-8.973069712992E-5	16.471	-7.88161440000001E-5
		16.6676	-2.24598058252394E-6	16.554	5.31510483873599E-5	16.496	1.46542919999998E-5
		16.6926	-3.02892815533976E-5	16.579	-9.342984536424E-5	16.521	-5.14317239999999E-5
		16.7176	-1.13253203883495E-4	16.604	-7.45663956206399E-5	16.546	1.22217636E-4
		16.7426	-1.01153009708736E-5	16.629	-2.1063327560352E-4	16.571	1.80304608E-4
		16.7676	5.55434563106797E-5	16.654	-1.422787034592E-4	16.596	1.01481684E-4
		16.7926	-1.19133436893204E-4	16.679	-8.74165845168023E-6	16.621	2.443173E-4
		16.8176	-2.39092077669903E-4	16.704	-1.3754874552804E-4	16.646	1.32218136E-4
		16.8426	-1.93246601941748E-4	16.729	-2.3567790644244E-4	16.671	-2.12905559999999E-5
		16.8676	-2.24052815533981E-4	16.754	-9.982184604084E-5	16.696	1.13090400000005E-5
		16.8926	-3.08921941747573E-4	16.779	-1.6889344990056E-4	16.721	8.88858000000014E-6
		16.9176	-2.74793941747573E-4	16.804	-9.67465766836801E-5	16.746	2.49273480000004E-5
		16.9426	-2.73613281553398E-4	16.829	-1.6696910837376E-4	16.771	-2.37107447999999E-4
		16.9676	-2.84344077669903E-4	16.854	-3.5392072624524E-4	16.796	-3.79822379999999E-4
		16.9926	-2.92537398058253E-4	16.879	-3.7909160369388E-4	16.821	-5.084322E-4
		17.0176	-2.61818213592233E-4	16.904	-4.0352093552232E-4	16.846	-5.79388968E-4
		17.0426	-6.77485048543689E-5	16.929	-4.5619273707084E-4	16.871	-4.17850044E-4
		17.0676	-6.65982524271846E-5	16.954	-5.6455767893448E-4	16.896	-3.52615596E-4
		17.0926	-5.20402718446603E-5	16.979	-4.2598792927152E-4	16.921	-1.03432968E-4
		17.1176	1.05304194174757E-4	17.004	-2.7140201990748E-4	16.946	1.24017048E-4
		17.1426	2.24571844660194E-4	17.029	-2.0809486076148E-4	16.971	2.21356152E-4
		17.1676	2.82725126213592E-4	17.054	6.2694311526E-5	16.996	4.16612016E-4
		17.1926	2.88663029126214E-4	17.079	1.6424071076952E-4	17.021	4.25270076E-4
		17.2176	2.41074873786408E-4	17.104	1.1604024545652E-4	17.046	5.30743824E-4
		17.2426	2.26720310679612E-4	17.129	2.6306974366596E-4	17.071	5.82491496E-4
